Calificaci—n,"Categoria Real (1=Fraude, 0=NoFraude)",fp,tp,fpr,tpr,a
0.004077173,0,2182,76,0.217590746,0.863636364,0.223210755
0.004077173,0,2183,76,0.217690467,0.863636364,0.223309609
0.004077173,0,2184,76,0.217790187,0.863636364,0.223408462
0.004077173,0,2185,76,0.217889908,0.863636364,0.223507315
0.004077173,0,2186,76,0.217989629,0.863636364,0.223606168
0.004077173,0,2187,76,0.21808935,0.863636364,0.223705022
0.004077173,0,2188,76,0.218189071,0.863636364,0.223803875
0.004077173,0,2189,76,0.218288791,0.863636364,0.223902728
0.004077173,0,2190,76,0.218388512,0.863636364,0.224001582
0.004077173,0,2191,76,0.218488233,0.863636364,0.224100435
0.004077173,0,2192,76,0.218587954,0.863636364,0.224199288
0.004077173,0,2193,76,0.218687675,0.863636364,0.224298142
0.004077173,0,2194,76,0.218787395,0.863636364,0.224396995
0.004077173,0,2195,76,0.218887116,0.863636364,0.224495848
0.004077173,0,2196,76,0.218986837,0.863636364,0.224594701
0.004077173,0,2197,76,0.219086558,0.863636364,0.224693555
0.004077173,0,2198,76,0.219186278,0.863636364,0.224792408
0.004077173,0,2199,76,0.219285999,0.863636364,0.224891261
0.004077173,0,2200,76,0.21938572,0.863636364,0.224990115
0.004077173,0,2201,76,0.219485441,0.863636364,0.225088968
0.004077173,0,2202,76,0.219585162,0.863636364,0.225187821
0.004077173,1,2202,77,0.219585162,0.875,0.225286675
0.004077173,0,2203,77,0.219684882,0.875,0.225385528
0.004077173,0,2204,77,0.219784603,0.875,0.225484381
0.004077173,0,2205,77,0.219884324,0.875,0.225583234
0.004077173,0,2206,77,0.219984045,0.875,0.225682088
0.004077173,0,2207,77,0.220083765,0.875,0.225780941
0.004077173,0,2208,77,0.220183486,0.875,0.225879794
0.004077173,0,2209,77,0.220283207,0.875,0.225978648
0.004077173,0,2210,77,0.220382928,0.875,0.226077501
0.004077173,0,2211,77,0.220482649,0.875,0.226176354
0.004077173,0,2212,77,0.220582369,0.875,0.226275208
0.004077173,0,2213,77,0.22068209,0.875,0.226374061
0.004077173,0,2214,77,0.220781811,0.875,0.226472914
0.004077173,0,2215,77,0.220881532,0.875,0.226571767
0.004077173,0,2216,77,0.220981252,0.875,0.226670621
0.004077173,0,2217,77,0.221080973,0.875,0.226769474
0.004077173,0,2218,77,0.221180694,0.875,0.226868327
0.004077173,0,2219,77,0.221280415,0.875,0.226967181
0.004077173,0,2220,77,0.221380136,0.875,0.227066034
0.004077173,0,2221,77,0.221479856,0.875,0.227164887
0.004077173,0,2222,77,0.221579577,0.875,0.227263741
0.004077173,0,2223,77,0.221679298,0.875,0.227362594
0.004077173,0,2224,77,0.221779019,0.875,0.227461447
0.004077173,0,2225,77,0.22187874,0.875,0.227560301
0.004077173,0,2226,77,0.22197846,0.875,0.227659154
0.004077173,0,2227,77,0.222078181,0.875,0.227758007
0.004077173,0,2228,77,0.222177902,0.875,0.22785686
0.004077173,0,2229,77,0.222277623,0.875,0.227955714
0.004077173,0,2230,77,0.222377343,0.875,0.228054567
0.004077173,0,2231,77,0.222477064,0.875,0.22815342
0.004077173,0,2232,77,0.222576785,0.875,0.228252274
0.004077173,0,2233,77,0.222676506,0.875,0.228351127
0.004077173,0,2234,77,0.222776227,0.875,0.22844998
0.004077173,0,2235,77,0.222875947,0.875,0.228548834
0.004077173,0,2236,77,0.222975668,0.875,0.228647687
0.004077173,0,2237,77,0.223075389,0.875,0.22874654
0.004077173,0,2238,77,0.22317511,0.875,0.228845393
0.004077173,0,2239,77,0.22327483,0.875,0.228944247
0.004077173,0,2240,77,0.223374551,0.875,0.2290431
0.004077173,0,2241,77,0.223474272,0.875,0.229141953
0.004077173,0,2242,77,0.223573993,0.875,0.229240807
0.004077173,0,2243,77,0.223673714,0.875,0.22933966
0.004077173,0,2244,77,0.223773434,0.875,0.229438513
0.004077173,0,2245,77,0.223873155,0.875,0.229537367
0.004077173,0,2246,77,0.223972876,0.875,0.22963622
0.004077173,0,2247,77,0.224072597,0.875,0.229735073
0.004077173,0,2248,77,0.224172318,0.875,0.229833926
0.004077173,0,2249,77,0.224272038,0.875,0.22993278
0.004077173,0,2250,77,0.224371759,0.875,0.230031633
0.004077173,0,2251,77,0.22447148,0.875,0.230130486
0.004077173,0,2252,77,0.224571201,0.875,0.23022934
0.004077173,0,2253,77,0.224670921,0.875,0.230328193
0.004077173,0,2254,77,0.224770642,0.875,0.230427046
0.004077173,0,2255,77,0.224870363,0.875,0.2305259
0.004077173,0,2256,77,0.224970084,0.875,0.230624753
0.004077173,0,2257,77,0.225069805,0.875,0.230723606
0.004077173,0,2258,77,0.225169525,0.875,0.230822459
0.004077173,0,2259,77,0.225269246,0.875,0.230921313
0.004077173,0,2260,77,0.225368967,0.875,0.231020166
0.004077173,0,2261,77,0.225468688,0.875,0.231119019
0.004077173,0,2262,77,0.225568408,0.875,0.231217873
0.004077173,0,2263,77,0.225668129,0.875,0.231316726
0.004077173,0,2264,77,0.22576785,0.875,0.231415579
0.004077173,0,2265,77,0.225867571,0.875,0.231514433
0.004077173,0,2266,77,0.225967292,0.875,0.231613286
0.004077173,0,2267,77,0.226067012,0.875,0.231712139
0.004077173,0,2268,77,0.226166733,0.875,0.231810992
0.004077173,0,2269,77,0.226266454,0.875,0.231909846
0.004077173,0,2270,77,0.226366175,0.875,0.232008699
0.004077173,0,2271,77,0.226465895,0.875,0.232107552
0.004077173,0,2272,77,0.226565616,0.875,0.232206406
0.004077173,0,2273,77,0.226665337,0.875,0.232305259
0.004077173,0,2274,77,0.226765058,0.875,0.232404112
0.004077173,0,2275,77,0.226864779,0.875,0.232502966
0.004077173,0,2276,77,0.226964499,0.875,0.232601819
0.004077173,0,2277,77,0.22706422,0.875,0.232700672
0.004077173,0,2278,77,0.227163941,0.875,0.232799526
0.004077173,0,2279,77,0.227263662,0.875,0.232898379
0.004077173,0,2280,77,0.227363383,0.875,0.232997232
0.004041464,0,2281,77,0.227463103,0.875,0.233096085
0.004041464,0,2282,77,0.227562824,0.875,0.233194939
0.004041464,0,2283,77,0.227662545,0.875,0.233293792
0.004041464,0,2284,77,0.227762266,0.875,0.233392645
0.004041464,0,2285,77,0.227861986,0.875,0.233491499
0.004041464,0,2286,77,0.227961707,0.875,0.233590352
0.004041464,0,2287,77,0.228061428,0.875,0.233689205
0.004041464,0,2288,77,0.228161149,0.875,0.233788059
0.004041464,0,2289,77,0.22826087,0.875,0.233886912
0.004020785,0,2290,77,0.22836059,0.875,0.233985765
0.004020785,0,2291,77,0.228460311,0.875,0.234084618
0.004020785,0,2292,77,0.228560032,0.875,0.234183472
0.004020785,0,2293,77,0.228659753,0.875,0.234282325
0.004020785,0,2294,77,0.228759473,0.875,0.234381178
0.004020785,0,2295,77,0.228859194,0.875,0.234480032
0.004020785,0,2296,77,0.228958915,0.875,0.234578885
0.004020785,0,2297,77,0.229058636,0.875,0.234677738
0.004020785,0,2298,77,0.229158357,0.875,0.234776592
0.004020785,0,2299,77,0.229258077,0.875,0.234875445
0.004020785,0,2300,77,0.229357798,0.875,0.234974298
0.004020785,0,2301,77,0.229457519,0.875,0.235073151
0.004020785,0,2302,77,0.22955724,0.875,0.235172005
0.004020785,0,2303,77,0.229656961,0.875,0.235270858
0.004020785,0,2304,77,0.229756681,0.875,0.235369711
0.004020785,0,2305,77,0.229856402,0.875,0.235468565
0.004020785,0,2306,77,0.229956123,0.875,0.235567418
0.004020785,0,2307,77,0.230055844,0.875,0.235666271
0.004020785,0,2308,77,0.230155564,0.875,0.235765125
0.004020785,0,2309,77,0.230255285,0.875,0.235863978
0.004020785,0,2310,77,0.230355006,0.875,0.235962831
0.004020785,0,2311,77,0.230454727,0.875,0.236061684
0.004020785,0,2312,77,0.230554448,0.875,0.236160538
0.004020785,0,2313,77,0.230654168,0.875,0.236259391
0.004020785,0,2314,77,0.230753889,0.875,0.236358244
0.004020785,0,2315,77,0.23085361,0.875,0.236457098
0.004020785,0,2316,77,0.230953331,0.875,0.236555951
0.004020785,0,2317,77,0.231053051,0.875,0.236654804
0.004020785,0,2318,77,0.231152772,0.875,0.236753658
0.004020785,0,2319,77,0.231252493,0.875,0.236852511
0.004020785,0,2320,77,0.231352214,0.875,0.236951364
0.004020785,0,2321,77,0.231451935,0.875,0.237050217
0.004020785,0,2322,77,0.231551655,0.875,0.237149071
0.004020785,0,2323,77,0.231651376,0.875,0.237247924
0.004020785,0,2324,77,0.231751097,0.875,0.237346777
0.004020785,0,2325,77,0.231850818,0.875,0.237445631
0.004020785,0,2326,77,0.231950538,0.875,0.237544484
0.004020785,0,2327,77,0.232050259,0.875,0.237643337
0.004020785,0,2328,77,0.23214998,0.875,0.237742191
0.004020785,0,2329,77,0.232249701,0.875,0.237841044
0.004020785,0,2330,77,0.232349422,0.875,0.237939897
0.004020785,0,2331,77,0.232449142,0.875,0.23803875
0.004020785,0,2332,77,0.232548863,0.875,0.238137604
0.004020785,0,2333,77,0.232648584,0.875,0.238236457
0.004020785,0,2334,77,0.232748305,0.875,0.23833531
0.004020785,0,2335,77,0.232848026,0.875,0.238434164
0.004020785,0,2336,77,0.232947746,0.875,0.238533017
0.004020785,0,2337,77,0.233047467,0.875,0.23863187
0.004020785,0,2338,77,0.233147188,0.875,0.238730724
0.004020785,0,2339,77,0.233246909,0.875,0.238829577
0.004020785,0,2340,77,0.233346629,0.875,0.23892843
0.004020785,0,2341,77,0.23344635,0.875,0.239027284
0.003987871,0,2342,77,0.233546071,0.875,0.239126137
0.003987871,0,2343,77,0.233645792,0.875,0.23922499
0.003987871,0,2344,77,0.233745513,0.875,0.239323843
0.003969302,0,2345,77,0.233845233,0.875,0.239422697
0.003969302,0,2346,77,0.233944954,0.875,0.23952155
0.00396431,0,2347,77,0.234044675,0.875,0.239620403
0.00396431,0,2348,77,0.234144396,0.875,0.239719257
0.00396431,0,2349,77,0.234244116,0.875,0.23981811
0.00396431,0,2350,77,0.234343837,0.875,0.239916963
0.00396431,0,2351,77,0.234443558,0.875,0.240015817
0.00396431,0,2352,77,0.234543279,0.875,0.24011467
0.00396431,0,2353,77,0.234643,0.875,0.240213523
0.00396431,0,2354,77,0.23474272,0.875,0.240312376
0.00396431,0,2355,77,0.234842441,0.875,0.24041123
0.00396431,0,2356,77,0.234942162,0.875,0.240510083
0.00396431,0,2357,77,0.235041883,0.875,0.240608936
0.00396431,0,2358,77,0.235141604,0.875,0.24070779
0.00396431,0,2359,77,0.235241324,0.875,0.240806643
0.00396431,0,2360,77,0.235341045,0.875,0.240905496
0.00396431,0,2361,77,0.235440766,0.875,0.24100435
0.00396431,0,2362,77,0.235540487,0.875,0.241103203
0.00396431,0,2363,77,0.235640207,0.875,0.241202056
0.00396431,0,2364,77,0.235739928,0.875,0.241300909
0.00396431,0,2365,77,0.235839649,0.875,0.241399763
0.003914857,0,2366,77,0.23593937,0.875,0.241498616
0.003914857,0,2367,77,0.236039091,0.875,0.241597469
0.003914857,0,2368,77,0.236138811,0.875,0.241696323
0.003914857,0,2369,77,0.236238532,0.875,0.241795176
0.003914857,0,2370,77,0.236338253,0.875,0.241894029
0.003914857,0,2371,77,0.236437974,0.875,0.241992883
0.003914857,0,2372,77,0.236537694,0.875,0.242091736
0.003914857,0,2373,77,0.236637415,0.875,0.242190589
0.003914857,0,2374,77,0.236737136,0.875,0.242289442
0.003914857,0,2375,77,0.236836857,0.875,0.242388296
0.003914857,0,2376,77,0.236936578,0.875,0.242487149
0.003914857,0,2377,77,0.237036298,0.875,0.242586002
0.003914857,0,2378,77,0.237136019,0.875,0.242684856
0.003914857,0,2379,77,0.23723574,0.875,0.242783709
0.003914857,0,2380,77,0.237335461,0.875,0.242882562
0.003914857,0,2381,77,0.237435181,0.875,0.242981416
0.003914857,0,2382,77,0.237534902,0.875,0.243080269
0.003914857,0,2383,77,0.237634623,0.875,0.243179122
0.003914857,0,2384,77,0.237734344,0.875,0.243277975
0.003914857,0,2385,77,0.237834065,0.875,0.243376829
0.003914857,0,2386,77,0.237933785,0.875,0.243475682
0.003914857,0,2387,77,0.238033506,0.875,0.243574535
0.003914857,0,2388,77,0.238133227,0.875,0.243673389
0.003914857,0,2389,77,0.238232948,0.875,0.243772242
0.003914857,0,2390,77,0.238332669,0.875,0.243871095
0.003914857,0,2391,77,0.238432389,0.875,0.243969949
0.003914857,0,2392,77,0.23853211,0.875,0.244068802
0.003914857,0,2393,77,0.238631831,0.875,0.244167655
0.003914857,0,2394,77,0.238731552,0.875,0.244266509
0.003914857,0,2395,77,0.238831272,0.875,0.244365362
0.003914857,0,2396,77,0.238930993,0.875,0.244464215
0.003914857,0,2397,77,0.239030714,0.875,0.244563068
0.003914857,0,2398,77,0.239130435,0.875,0.244661922
0.003914857,0,2399,77,0.239230156,0.875,0.244760775
0.003914857,0,2400,77,0.239329876,0.875,0.244859628
0.003914857,0,2401,77,0.239429597,0.875,0.244958482
0.003914857,0,2402,77,0.239529318,0.875,0.245057335
0.003914857,0,2403,77,0.239629039,0.875,0.245156188
0.003914857,0,2404,77,0.239728759,0.875,0.245255042
0.003914857,0,2405,77,0.23982848,0.875,0.245353895
0.003914857,0,2406,77,0.239928201,0.875,0.245452748
0.003914857,0,2407,77,0.240027922,0.875,0.245551601
0.003914857,0,2408,77,0.240127643,0.875,0.245650455
0.003914857,0,2409,77,0.240227363,0.875,0.245749308
0.003914857,0,2410,77,0.240327084,0.875,0.245848161
0.003914857,1,2410,78,0.240327084,0.886363636,0.245947015
0.003914857,0,2411,78,0.240426805,0.886363636,0.246045868
0.003914857,0,2412,78,0.240526526,0.886363636,0.246144721
0.003914857,0,2413,78,0.240626247,0.886363636,0.246243575
0.003914857,0,2414,78,0.240725967,0.886363636,0.246342428
0.003914857,0,2415,78,0.240825688,0.886363636,0.246441281
0.003914857,0,2416,78,0.240925409,0.886363636,0.246540134
0.003914857,1,2416,79,0.240925409,0.897727273,0.246638988
0.003914857,0,2417,79,0.24102513,0.897727273,0.246737841
0.003914857,0,2418,79,0.24112485,0.897727273,0.246836694
0.003914857,0,2419,79,0.241224571,0.897727273,0.246935548
0.003914857,0,2420,79,0.241324292,0.897727273,0.247034401
0.003914857,0,2421,79,0.241424013,0.897727273,0.247133254
0.003914857,0,2422,79,0.241523734,0.897727273,0.247232108
0.003914857,0,2423,79,0.241623454,0.897727273,0.247330961
0.003914857,0,2424,79,0.241723175,0.897727273,0.247429814
0.003914857,0,2425,79,0.241822896,0.897727273,0.247528667
0.003914857,0,2426,79,0.241922617,0.897727273,0.247627521
0.003914857,0,2427,79,0.242022337,0.897727273,0.247726374
0.003914857,0,2428,79,0.242122058,0.897727273,0.247825227
0.003914857,0,2429,79,0.242221779,0.897727273,0.247924081
0.003914857,0,2430,79,0.2423215,0.897727273,0.248022934
0.003914857,0,2431,79,0.242421221,0.897727273,0.248121787
0.003914857,0,2432,79,0.242520941,0.897727273,0.248220641
0.003914857,0,2433,79,0.242620662,0.897727273,0.248319494
0.003914857,0,2434,79,0.242720383,0.897727273,0.248418347
0.003914857,0,2435,79,0.242820104,0.897727273,0.2485172
0.003914857,0,2436,79,0.242919824,0.897727273,0.248616054
0.003914857,0,2437,79,0.243019545,0.897727273,0.248714907
0.003914857,0,2438,79,0.243119266,0.897727273,0.24881376
0.003914857,0,2439,79,0.243218987,0.897727273,0.248912614
0.003914857,0,2440,79,0.243318708,0.897727273,0.249011467
0.003914857,0,2441,79,0.243418428,0.897727273,0.24911032
0.003914857,0,2442,79,0.243518149,0.897727273,0.249209174
0.003914857,0,2443,79,0.24361787,0.897727273,0.249308027
0.003914857,0,2444,79,0.243717591,0.897727273,0.24940688
0.003914857,0,2445,79,0.243817312,0.897727273,0.249505733
0.003914857,0,2446,79,0.243917032,0.897727273,0.249604587
0.003914857,0,2447,79,0.244016753,0.897727273,0.24970344
0.003914857,0,2448,79,0.244116474,0.897727273,0.249802293
0.003914857,0,2449,79,0.244216195,0.897727273,0.249901147
0.003914857,0,2450,79,0.244315915,0.897727273,0.25
0.003914857,0,2451,79,0.244415636,0.897727273,0.250098853
0.003914857,0,2452,79,0.244515357,0.897727273,0.250197707
0.003914857,0,2453,79,0.244615078,0.897727273,0.25029656
0.003914857,0,2454,79,0.244714799,0.897727273,0.250395413
0.003914857,0,2455,79,0.244814519,0.897727273,0.250494267
0.003914857,0,2456,79,0.24491424,0.897727273,0.25059312
0.003914857,0,2457,79,0.245013961,0.897727273,0.250691973
0.003914857,0,2458,79,0.245113682,0.897727273,0.250790826
0.003914857,0,2459,79,0.245213402,0.897727273,0.25088968
0.003914857,0,2460,79,0.245313123,0.897727273,0.250988533
0.003914857,0,2461,79,0.245412844,0.897727273,0.251087386
0.003914857,0,2462,79,0.245512565,0.897727273,0.25118624
0.003914857,0,2463,79,0.245612286,0.897727273,0.251285093
0.003914857,0,2464,79,0.245712006,0.897727273,0.251383946
0.003914857,0,2465,79,0.245811727,0.897727273,0.2514828
0.003914857,0,2466,79,0.245911448,0.897727273,0.251581653
0.003914857,0,2467,79,0.246011169,0.897727273,0.251680506
0.003914857,0,2468,79,0.24611089,0.897727273,0.251779359
0.003914857,0,2469,79,0.24621061,0.897727273,0.251878213
0.003914857,0,2470,79,0.246310331,0.897727273,0.251977066
0.003914857,0,2471,79,0.246410052,0.897727273,0.252075919
0.003914857,0,2472,79,0.246509773,0.897727273,0.252174773
0.003914857,0,2473,79,0.246609493,0.897727273,0.252273626
0.003914857,0,2474,79,0.246709214,0.897727273,0.252372479
0.003914857,0,2475,79,0.246808935,0.897727273,0.252471333
0.003914857,0,2476,79,0.246908656,0.897727273,0.252570186
0.003914857,0,2477,79,0.247008377,0.897727273,0.252669039
0.003914857,0,2478,79,0.247108097,0.897727273,0.252767892
0.003914857,0,2479,79,0.247207818,0.897727273,0.252866746
0.003914857,0,2480,79,0.247307539,0.897727273,0.252965599
0.003914857,0,2481,79,0.24740726,0.897727273,0.253064452
0.003914857,0,2482,79,0.24750698,0.897727273,0.253163306
0.003914857,0,2483,79,0.247606701,0.897727273,0.253262159
0.003914857,0,2484,79,0.247706422,0.897727273,0.253361012
0.003914857,0,2485,79,0.247806143,0.897727273,0.253459866
0.003914857,0,2486,79,0.247905864,0.897727273,0.253558719
0.003914857,0,2487,79,0.248005584,0.897727273,0.253657572
0.003914857,0,2488,79,0.248105305,0.897727273,0.253756425
0.003914857,0,2489,79,0.248205026,0.897727273,0.253855279
0.003914857,0,2490,79,0.248304747,0.897727273,0.253954132
0.003914857,0,2491,79,0.248404467,0.897727273,0.254052985
0.003914857,0,2492,79,0.248504188,0.897727273,0.254151839
0.003914857,0,2493,79,0.248603909,0.897727273,0.254250692
0.003914857,0,2494,79,0.24870363,0.897727273,0.254349545
0.003914857,1,2494,80,0.24870363,0.909090909,0.254448399
0.003914857,0,2495,80,0.248803351,0.909090909,0.254547252
0.003914857,0,2496,80,0.248903071,0.909090909,0.254646105
0.003914857,0,2497,80,0.249002792,0.909090909,0.254744958
0.003914857,0,2498,80,0.249102513,0.909090909,0.254843812
0.003914857,0,2499,80,0.249202234,0.909090909,0.254942665
0.003914857,0,2500,80,0.249301955,0.909090909,0.255041518
0.003914857,0,2501,80,0.249401675,0.909090909,0.255140372
0.003914857,0,2502,80,0.249501396,0.909090909,0.255239225
0.003914857,0,2503,80,0.249601117,0.909090909,0.255338078
0.003914857,0,2504,80,0.249700838,0.909090909,0.255436932
0.003914857,0,2505,80,0.249800558,0.909090909,0.255535785
0.003914857,0,2506,80,0.249900279,0.909090909,0.255634638
0.003914857,0,2507,80,0.25,0.909090909,0.255733491
0.003914857,0,2508,80,0.250099721,0.909090909,0.255832345
0.003914857,0,2509,80,0.250199442,0.909090909,0.255931198
0.003914857,0,2510,80,0.250299162,0.909090909,0.256030051
0.003914857,0,2511,80,0.250398883,0.909090909,0.256128905
0.003914857,0,2512,80,0.250498604,0.909090909,0.256227758
0.003914857,0,2513,80,0.250598325,0.909090909,0.256326611
0.003914857,0,2514,80,0.250698045,0.909090909,0.256425465
0.003914857,0,2515,80,0.250797766,0.909090909,0.256524318
0.003914857,0,2516,80,0.250897487,0.909090909,0.256623171
